id, birth_date, hiring_date, dismissal_date, sex, qualification, salary, working_hours, missed_hours
702654608, 1982-02-06, 2007-01-01, 2008-08-06, 1, 8, 479487.23, 2890, 10
580109455, 1958-10-01, 2007-01-08, 0, 1, 0, 562321.98, 11372, 76
427833903, 1969-06-08, 2007-01-09, 0, 1, 2, 675369.85, 4971, 123
400758633, 1985-07-28, 2007-01-09, 0, 1, 7, 170638.87, 4400, 57
710920207, 1954-12-10, 2007-01-04, 0, 1, 4, 272017.89, 3269, 49
942361243, 1962-04-20, 2007-01-10, 2008-03-02, 1, 9, 407128.34, 2051, 23
947215829, 1982-06-19, 2007-01-04, 2007-09-18, 1, 8, 194108.22, 1242, 36
731660704, 1947-11-03, 2007-01-04, 2009-04-14, 1, 0, 324027.09, 4063, 71
805593993, 1978-06-27, 2007-01-04, 0, 0, 1, 248113.52, 2635, 101
946670498, 1965-11-15, 2007-01-09, 2008-10-05, 0, 4, 215842.36, 3063, 96
110933303, 1982-11-05, 2007-01-03, 2010-07-01, 0, 3, 357251.14, 6335, 8
764202821, 1955-12-20, 2007-01-10, 0, 0, 2, 420994.14, 3777, 24
899677984, 1958-05-26, 2007-01-06, 0, 0, 6, 169536.21, 6152, 47
792806405, 1978-12-09, 2007-01-05, 2017-01-15, 1, 5, 465967.88, 18111, 113
584729273, 1958-03-04, 2007-01-03, 2012-07-08, 0, 0, 450523.28, 9967, 48
744507868, 1948-10-23, 2007-01-05, 2015-01-07, 1, 5, 553627.33, 14449, 98
548151120, 1958-12-02, 2007-01-05, 0, 1, 0, 189879.15, 9358, 129
177927386, 1981-07-10, 2007-01-05, 2011-09-09, 0, 5, 402100.94, 8373, 124
249785329, 1956-10-23, 2007-01-10, 0, 0, 9, 412049.68, 6149, 109
890646141, 1984-03-29, 2007-01-04, 2014-09-20, 0, 5, 318190.79, 13944, 66
538309166, 1985-11-13, 2007-01-09, 0, 1, 0, 422291.41, 19198, 56
908395923, 1963-09-22, 2007-01-02, 2009-05-06, 0, 9, 85638.62, 4221, 32
807511282, 1987-04-14, 2007-01-02, 2008-11-21, 1, 4, 113858.12, 3392, 36
883194862, 1963-07-12, 2007-01-07, 0, 0, 3, 480228.90, 653, 13
688553958, 1957-02-16, 2007-01-08, 2010-10-09, 0, 1, 281867.30, 6787, 29
994820788, 1954-03-10, 2007-01-08, 2011-11-04, 0, 5, 456584.90, 8628, 133
815862938, 1980-10-31, 2007-01-08, 0, 1, 8, 230185.48, 6952, 53
312345739, 1968-12-21, 2007-01-07, 0, 0, 8, 423434.59, 16605, 62
855806695, 1979-09-09, 2007-01-04, 2013-04-03, 0, 9, 319341.59, 11321, 27
535832708, 1979-05-01, 2007-01-03, 2015-09-13, 0, 8, 403201.21, 15711, 85
641369403, 1953-07-11, 2007-01-05, 0, 1, 0, 517417.18, 4735, 76
228204713, 1952-01-01, 2007-01-02, 2011-10-06, 1, 9, 77686.86, 8527, 120
876560344, 1966-01-10, 2007-01-04, 2009-06-25, 0, 2, 664634.84, 4404, 88
412843223, 1979-08-16, 2007-01-07, 0, 0, 9, 396370.47, 11714, 27
576271955, 1965-04-05, 2007-01-01, 0, 1, 2, 331187.80, 16286, 48
809165539, 1975-04-13, 2007-01-03, 0, 0, 9, 306053.38, 9440, 43
431129853, 1984-08-05, 2007-01-04, 0, 1, 9, 70546.79, 13219, 139
832402724, 1983-12-04, 2007-01-06, 0, 1, 0, 496807.19, 2180, 63
288700396, 1963-10-04, 2007-01-10, 2010-10-11, 0, 0, 112320.39, 6745, 71
475203207, 1941-05-27, 2007-01-02, 0, 1, 6, 162459.16, 3686, 55
442276434, 1957-01-06, 2007-01-01, 2009-03-13, 1, 7, 109921.20, 3922, 68
289388985, 1965-11-15, 2007-01-07, 2014-12-31, 0, 9, 232088.49, 14460, 43
342471410, 1976-04-15, 2007-01-08, 0, 1, 9, 108194.77, 4435, 17
798671352, 1939-05-20, 2007-01-03, 2016-06-26, 1, 4, 407523.09, 17222, 2
833773113, 1969-02-16, 2007-01-10, 2018-09-20, 0, 2, 309782.98, 21166, 83
648521759, 1960-10-24, 2007-01-10, 0, 1, 3, 191915.28, 16851, 90
703940387, 1977-04-18, 2007-01-04, 2011-08-22, 0, 9, 185857.31, 8356, 57
228348762, 1973-09-14, 2007-01-04, 2007-10-24, 1, 8, 137458.46, 1414, 43
622249952, 1958-01-16, 2007-01-02, 2010-12-23, 0, 4, 65863.26, 7124, 95
801271292, 1961-09-12, 2007-01-06, 0, 1, 1, 149443.62, 9503, 49
732559970, 1985-07-26, 2007-01-06, 2016-10-17, 1, 5, 271586.35, 17726, 45
291483507, 1970-10-09, 2007-01-04, 0, 1, 8, 417921.81, 2233, 165
666907623, 1962-04-24, 2007-01-07, 0, 1, 0, 78136.29, 4875, 90
358212433, 1968-07-15, 2007-01-01, 2011-05-30, 1, 3, 113698.21, 7973, 37
782145696, 1977-09-13, 2007-01-07, 2010-09-07, 0, 3, 90423.96, 6634, 27
851772261, 1981-02-03, 2007-01-05, 0, 0, 4, 616281.19, 10970, 149
647171529, 1978-02-06, 2007-01-01, 2011-01-11, 0, 3, 515599.02, 7188, 130
662101565, 1963-05-20, 2007-01-02, 0, 1, 1, 459631.80, 16120, 134
920635943, 1963-03-17, 2007-01-03, 2011-10-14, 1, 9, 81846.32, 8573, 108
164285380, 1972-07-16, 2007-01-10, 2015-05-21, 0, 6, 197512.73, 15103, 86
514777852, 1953-08-24, 2007-01-02, 0, 0, 0, 84414.12, 18637, 50
673310547, 1974-01-21, 2007-01-01, 2015-10-03, 0, 6, 627733.51, 15780, 126
824132687, 1955-06-19, 2007-01-09, 2012-06-21, 1, 5, 293029.79, 9808, 92
129419183, 1962-10-31, 2007-01-03, 0, 0, 7, 614644.13, 16240, 74
469639141, 1968-02-03, 2007-01-08, 0, 1, 1, 427942.07, 3082, 92
706179190, 1950-07-17, 2007-01-07, 2011-08-06, 1, 0, 234419.76, 8234, 84
326294945, 1973-11-18, 2007-01-06, 2012-02-04, 0, 5, 117796.66, 9217, 12
683568182, 1952-09-09, 2007-01-10, 2017-12-31, 1, 9, 152626.17, 19901, 40
703597631, 1971-08-26, 2007-01-07, 2011-02-07, 1, 3, 159807.83, 7379, 44
193360706, 1983-03-06, 2007-01-04, 0, 1, 3, 160873.68, 8347, 116
556868180, 1973-07-20, 2007-01-01, 0, 1, 7, 284486.52, 6218, 40
805614580, 1982-06-17, 2007-01-09, 0, 0, 9, 172813.71, 15314, 99
786174233, 1961-09-13, 2007-01-02, 0, 0, 2, 530316.05, 4369, 69
424325623, 1959-02-01, 2007-01-04, 0, 1, 7, 216451.74, 1224, 59
907957426, 1959-03-11, 2007-01-02, 0, 0, 9, 428257.89, 447, 60
740785898, 1977-07-21, 2007-01-02, 0, 0, 2, 141363.90, 6897, 78
930678372, 1982-02-17, 2007-01-04, 0, 0, 2, 259421.35, 7599, 38
737630838, 1955-04-17, 2007-01-05, 2008-02-11, 1, 7, 62767.05, 1930, 70
495497314, 1979-04-04, 2007-01-03, 0, 1, 9, 255802.92, 12263, 80
642264946, 1948-02-16, 2007-01-07, 0, 1, 1, 183286.87, 9072, 77
638953981, 1971-12-18, 2007-01-05, 2009-08-16, 0, 3, 419509.24, 4625, 121
931157521, 1985-12-16, 2007-01-05, 2011-06-28, 0, 7, 402976.01, 8065, 69
569532949, 1955-12-22, 2007-01-07, 2007-04-27, 0, 1, 296843.35, 496, 51
665351409, 1953-04-09, 2007-01-05, 0, 1, 2, 259966.59, 11287, 16
380964631, 1982-06-09, 2007-01-06, 0, 1, 5, 495914.56, 13979, 76
951772908, 1979-07-31, 2007-01-09, 0, 0, 8, 139330.38, 8472, 60
178296220, 1947-09-08, 2007-01-03, 0, 0, 3, 540124.17, 5212, 61
172753361, 1981-10-19, 2007-01-09, 2008-11-05, 1, 5, 153437.25, 3248, 65
214407510, 1944-11-08, 2007-01-03, 0, 0, 6, 520767.69, 1966, 24
940188289, 1950-05-04, 2007-01-10, 2011-08-16, 0, 4, 58991.39, 8286, 67
741142331, 1953-11-05, 2007-01-08, 2011-11-26, 1, 2, 210503.01, 8834, 37
829171958, 1978-06-06, 2007-01-05, 0, 0, 5, 311356.20, 2577, 40
934816625, 1962-12-04, 2007-01-03, 2011-08-04, 1, 3, 304873.50, 8252, 76
149923192, 1978-11-21, 2007-01-08, 2008-12-28, 1, 0, 193346.73, 3481, 101
847734868, 1968-11-11, 2007-01-01, 0, 0, 6, 117743.87, 745, 46
447569883, 1967-11-13, 2007-01-08, 2010-11-04, 0, 7, 232548.52, 6928, 17
652314137, 1985-08-20, 2007-01-07, 2016-05-11, 1, 5, 497797.54, 16954, 21
461160755, 1959-06-08, 2007-01-06, 2009-07-16, 0, 9, 89229.10, 4534, 53
136610726, 1961-07-08, 2007-01-01, 0, 1, 1, 593712.76, 2364, 63
348567222, 1980-05-12, 2007-01-02, 2008-08-09, 0, 5, 169067.54, 2807, 103
807688346, 1969-10-04, 2007-01-08, 0, 0, 0, 267247.04, 3423, 109
838174333, 1961-03-16, 2007-01-10, 0, 1, 7, 114899.47, 6366, 126
431914591, 1958-02-24, 2007-01-05, 2010-08-18, 0, 1, 75985.32, 6472, 100
648751708, 1950-08-25, 2007-01-06, 0, 1, 0, 222059.91, 10118, 16
557312868, 1969-11-01, 2007-01-10, 0, 1, 4, 152935.04, 546, 85
555480124, 1960-03-13, 2007-01-05, 0, 0, 7, 203527.96, 15957, 28
976272740, 1978-01-28, 2007-01-02, 2009-03-16, 0, 2, 100329.33, 3933, 67
167975556, 1968-10-30, 2007-01-03, 2008-06-01, 0, 3, 314434.06, 2510, 52
291748910, 1945-06-24, 2007-01-03, 0, 1, 0, 459960.40, 14477, 90
319538572, 1964-02-16, 2007-01-03, 0, 1, 1, 58021.93, 916, 34
468544893, 1981-10-20, 2007-01-01, 0, 0, 8, 86058.59, 3263, 65
577451226, 1968-01-27, 2007-01-03, 2009-02-28, 1, 1, 487473.89, 3826, 89
289411764, 1972-07-10, 2007-01-04, 2013-03-11, 1, 2, 570943.69, 11223, 11
842398389, 1968-09-28, 2007-01-05, 2010-05-14, 0, 2, 247070.17, 6060, 34
978347977, 1977-04-26, 2007-01-03, 0, 1, 0, 635005.81, 2096, 38
840888179, 1970-11-19, 2007-01-09, 0, 0, 2, 193529.71, 2549, 147
805114240, 1980-06-17, 2007-01-07, 2014-04-13, 1, 8, 62468.00, 13141, 58
651264980, 1981-06-04, 2007-01-08, 0, 1, 7, 476199.52, 14683, 138
902837573, 1947-03-31, 2007-01-04, 2012-08-19, 1, 2, 201291.28, 10136, 83
172792518, 1977-10-29, 2007-01-07, 2018-05-16, 1, 7, 461478.26, 20559, 73
758831628, 1981-06-19, 2007-01-07, 2007-07-11, 0, 4, 578946.20, 881, 39
203127183, 1966-11-14, 2007-01-06, 2014-07-16, 1, 6, 583774.07, 13643, 29
557410589, 1965-03-01, 2007-01-07, 0, 1, 7, 73361.58, 370, 87
629709713, 1983-03-08, 2007-01-04, 2018-08-18, 1, 0, 236280.40, 21002, 113
728272549, 1963-03-26, 2007-01-10, 2017-06-29, 0, 9, 101264.63, 18916, 104
914478744, 1980-05-14, 2007-01-05, 0, 1, 2, 67967.00, 3730, 51
257134535, 1976-11-03, 2007-01-04, 0, 0, 3, 81589.42, 16822, 54
771400944, 1965-01-01, 2007-01-07, 0, 1, 5, 203623.70, 6948, 32
549508507, 1954-01-20, 2007-01-04, 2009-06-25, 1, 7, 662602.63, 4420, 72
948637862, 1974-01-10, 2007-01-03, 2013-01-08, 0, 2, 326109.28, 10880, 50
662867298, 1983-03-26, 2007-01-01, 0, 0, 4, 478466.90, 7161, 53
877113289, 1951-07-24, 2007-01-08, 2015-11-19, 0, 1, 555544.19, 16045, 60
134544730, 1963-03-11, 2007-01-04, 2007-07-06, 1, 3, 364296.78, 895, 15
116892492, 1978-03-03, 2007-01-09, 2008-12-02, 0, 3, 592293.24, 3368, 79
807518541, 1980-07-08, 2007-01-01, 2009-07-06, 0, 0, 131817.34, 4514, 48
865702516, 1951-02-28, 2007-01-01, 0, 1, 2, 320023.07, 4066, 73
899187321, 1969-03-21, 2007-01-07, 0, 1, 4, 73351.09, 9716, 100
833434664, 1940-12-18, 2007-01-02, 2011-06-20, 0, 1, 229695.19, 8068, 41
380145951, 1954-07-11, 2007-01-06, 2007-09-14, 0, 5, 440744.71, 1189, 59
570348177, 1940-07-07, 2007-01-04, 2008-07-30, 0, 5, 204476.99, 2794, 56
514334811, 1956-08-16, 2007-01-05, 2012-03-25, 0, 8, 125993.89, 9385, 98
352626667, 1986-06-15, 2007-01-04, 0, 0, 9, 258310.35, 10950, 85
545983915, 1950-08-24, 2007-01-06, 2007-03-10, 1, 8, 266651.64, 273, 40
657695966, 1981-09-01, 2007-01-07, 0, 1, 0, 359227.13, 9178, 51
996153789, 1974-05-14, 2007-01-09, 0, 0, 1, 137832.04, 4574, 137
137581117, 1952-04-04, 2007-01-08, 0, 0, 5, 96494.83, 14021, 49
747746649, 1961-07-18, 2007-01-10, 2007-04-06, 0, 1, 318890.21, 337, 90
906688698, 1957-08-12, 2007-01-05, 2011-11-19, 0, 7, 87897.58, 8805, 46
594548243, 1962-04-21, 2007-01-06, 0, 0, 7, 254495.74, 6138, 76
417142418, 1947-09-15, 2007-01-05, 0, 0, 6, 399480.73, 4617, 39
906883270, 1988-01-24, 2007-01-10, 2008-03-06, 0, 9, 134019.21, 2046, 48
344702203, 1980-08-22, 2007-01-03, 2008-01-10, 0, 1, 298927.52, 1729, 121
647548985, 1980-03-26, 2007-01-08, 0, 1, 3, 243518.96, 191, 152
675437438, 1965-08-04, 2007-01-06, 0, 1, 8, 296609.25, 11196, 107
581535303, 1976-09-08, 2007-01-07, 0, 0, 3, 456092.50, 372, 60
640175788, 1969-10-31, 2007-01-07, 2008-12-27, 1, 3, 308386.06, 3449, 133
358698416, 1957-11-08, 2007-01-09, 0, 1, 9, 251088.48, 4031, 88
139814845, 1979-10-24, 2007-01-02, 0, 1, 5, 349770.73, 1859, 81
787869494, 1976-02-18, 2007-01-01, 0, 1, 6, 455327.75, 4913, 131
333895694, 1970-07-09, 2007-01-01, 2012-12-04, 0, 3, 524572.78, 10665, 101
380285163, 1987-11-21, 2007-01-01, 0, 0, 8, 288205.91, 16804, 32
710314874, 1982-12-12, 2007-01-07, 2017-01-31, 0, 3, 66749.47, 18244, 50
963697318, 1946-03-15, 2007-01-02, 2016-06-23, 0, 7, 284249.67, 17157, 57
551541985, 1964-08-22, 2007-01-04, 0, 0, 4, 482673.11, 9086, 38
859998901, 1977-12-25, 2007-01-07, 0, 1, 7, 437853.99, 3854, 31
756262510, 1946-11-20, 2007-01-07, 0, 1, 7, 276402.79, 5795, 80
470612649, 1974-11-02, 2007-01-04, 2014-11-23, 1, 9, 458910.39, 14223, 105
133229860, 1958-10-20, 2007-01-10, 2011-07-12, 1, 1, 236277.92, 8133, 46
821192739, 1962-10-01, 2007-01-03, 0, 1, 9, 536958.18, 17639, 38
692260448, 1986-12-12, 2007-01-07, 0, 1, 4, 164666.54, 12707, 99
783114146, 1966-06-04, 2007-01-04, 2013-10-20, 1, 3, 179311.35, 12296, 47
188644703, 1960-10-06, 2007-01-08, 2011-01-31, 0, 8, 174261.14, 7293, 90
473169329, 1981-04-28, 2007-01-05, 0, 1, 5, 77533.76, 1726, 70
728790458, 1974-02-01, 2007-01-08, 2007-09-08, 0, 3, 194478.14, 1076, 133
910942743, 1965-08-16, 2007-01-03, 2007-05-11, 0, 3, 509867.38, 524, 112
421429944, 1974-07-08, 2007-01-06, 0, 0, 0, 491011.95, 11532, 105
551668351, 1978-11-01, 2007-01-10, 0, 1, 6, 247788.35, 16875, 90
152735457, 1982-11-01, 2007-01-03, 2013-10-05, 0, 2, 189315.99, 12185, 89
537391123, 1977-07-21, 2007-01-07, 0, 1, 3, 314876.01, 9250, 29
390108390, 1970-08-09, 2007-01-06, 0, 1, 6, 289954.40, 13498, 49
435710180, 1960-09-17, 2007-01-10, 0, 1, 5, 257458.09, 7290, 78
110544395, 1954-11-15, 2007-01-07, 0, 0, 1, 357015.03, 876, 9
720262598, 1967-10-12, 2007-01-03, 2008-11-09, 1, 5, 67407.30, 3274, 89
339166616, 1961-05-18, 2007-01-01, 2008-11-12, 0, 2, 485417.63, 3308, 80
999706585, 1949-05-07, 2007-01-01, 2009-08-26, 1, 0, 400102.62, 4759, 57
548514147, 1969-07-23, 2007-01-08, 2010-11-07, 0, 2, 62492.65, 6871, 89
559546898, 1976-01-09, 2007-01-02, 2008-07-17, 1, 5, 476257.49, 2745, 51
284568725, 1960-07-13, 2007-01-05, 0, 1, 3, 48498.59, 12793, 8
769609665, 1955-10-13, 2007-01-07, 2007-12-07, 0, 6, 54810.17, 1608, 53
853281204, 1980-04-15, 2007-01-04, 2010-11-20, 1, 8, 220256.53, 6959, 86
397839409, 1965-03-24, 2007-01-08, 2007-10-29, 1, 4, 565831.15, 1415, 47
676380821, 1940-12-24, 2007-01-01, 0, 0, 9, 100309.13, 17251, 3
508704676, 1962-09-25, 2007-01-02, 2008-12-04, 0, 9, 108417.71, 3417, 75
936886913, 1956-09-04, 2007-01-01, 2009-03-09, 0, 2, 252661.41, 3899, 71
971424437, 1970-09-13, 2007-01-01, 0, 0, 5, 105587.74, 10524, 53
226383733, 1979-06-09, 2007-01-08, 0, 1, 2, 247442.13, 7544, 13
582316205, 1964-12-14, 2007-01-05, 0, 0, 5, 316701.23, 4605, 121
802198530, 1978-01-31, 2007-01-10, 0, 0, 5, 272804.09, 5003, 32
561868328, 1968-01-16, 2007-01-03, 2014-12-04, 0, 7, 125974.53, 14279, 109
272740472, 1962-07-05, 2007-01-10, 2007-09-06, 1, 5, 108336.82, 1105, 84
872890307, 1946-05-05, 2007-01-01, 2008-09-29, 1, 0, 102997.40, 3092, 77
873494739, 1959-05-26, 2007-01-03, 0, 0, 1, 338102.20, 880, 100
500355138, 1973-07-22, 2007-01-07, 2010-07-05, 0, 1, 382616.83, 6299, 44
359321911, 1981-06-27, 2007-01-10, 2007-12-20, 0, 1, 183463.92, 1619, 92
579979116, 1968-01-04, 2007-01-07, 0, 1, 3, 38876.05, 834, 131
455109349, 1957-05-25, 2007-01-01, 0, 0, 8, 78617.35, 11405, 18
573655490, 1980-03-03, 2007-01-05, 0, 1, 9, 86571.94, 6563, 79
278696771, 1974-04-16, 2007-01-05, 2011-01-31, 0, 3, 182457.34, 7299, 99
498720807, 1977-05-18, 2007-01-07, 2008-03-15, 1, 6, 245156.28, 2101, 53
171803851, 1952-03-24, 2007-01-05, 0, 1, 4, 112063.23, 3849, 66
781526177, 1971-03-03, 2007-01-07, 0, 1, 6, 475658.12, 1972, 72
134302290, 1967-02-07, 2007-01-06, 0, 1, 8, 308382.60, 2753, 43
501988992, 1948-10-15, 2007-01-04, 0, 1, 3, 223848.96, 7947, 98
309528396, 1958-06-10, 2007-01-10, 2016-05-26, 1, 2, 487383.77, 16958, 77
400545677, 1975-07-23, 2007-01-06, 0, 1, 5, 341101.41, 17270, 64
871945789, 1964-02-07, 2007-01-06, 2011-01-31, 0, 9, 506760.56, 7273, 120
975269136, 1978-11-04, 2007-01-01, 0, 0, 0, 367383.75, 14598, 89
856118677, 1956-07-20, 2007-01-09, 0, 0, 0, 231532.33, 16525, 47
824185368, 1984-05-16, 2007-01-07, 2008-12-11, 1, 9, 340778.70, 3414, 88
257342571, 1979-07-13, 2007-01-09, 0, 0, 5, 255901.55, 9921, 124
589157430, 1984-05-23, 2007-01-10, 2009-01-17, 0, 4, 79004.21, 3608, 63
949594911, 1985-09-03, 2007-01-06, 2012-10-26, 0, 3, 148032.18, 10499, 48
139828554, 1985-10-16, 2007-01-02, 0, 1, 9, 342319.48, 3695, 6
200798511, 1969-03-30, 2007-01-09, 2012-01-21, 0, 9, 290605.55, 9047, 97
545925160, 1978-02-26, 2007-01-08, 2015-12-30, 0, 3, 244025.97, 16219, 90
124934278, 1962-12-20, 2007-01-02, 0, 1, 2, 239348.74, 2930, 99
636551502, 1949-10-18, 2007-01-04, 2010-01-14, 0, 7, 490107.02, 5426, 76
360789864, 1986-01-30, 2007-01-08, 0, 0, 5, 383127.88, 7768, 28
225182566, 1986-03-21, 2007-01-03, 2008-05-11, 0, 5, 152662.97, 2357, 100
521917104, 1977-08-16, 2007-01-06, 2008-11-23, 0, 9, 232463.03, 3373, 45
706925746, 1983-09-22, 2007-01-07, 2013-11-02, 1, 6, 213871.55, 12320, 73
143808842, 1966-12-03, 2007-01-09, 0, 0, 3, 253446.18, 18484, 39
326390438, 1956-11-14, 2007-01-03, 0, 0, 6, 554624.25, 3203, 25
293612401, 1954-10-30, 2007-01-08, 2009-07-17, 1, 2, 619947.89, 4542, 40
648517829, 1982-04-02, 2007-01-03, 2017-04-21, 0, 2, 122692.47, 18631, 81
340687590, 1972-08-15, 2007-01-05, 0, 1, 8, 382633.55, 3433, 124
188727506, 1985-11-09, 2007-01-06, 2016-05-02, 0, 9, 473487.00, 16883, 53
840690684, 1942-09-25, 2007-01-06, 2008-09-12, 1, 0, 322299.59, 3015, 44
416563624, 1967-05-11, 2007-01-04, 0, 1, 2, 392900.65, 10875, 95
842698563, 1972-02-29, 2007-01-05, 2009-01-17, 1, 2, 391340.04, 3635, 61
207736701, 1955-11-13, 2007-01-09, 0, 1, 6, 129651.29, 2089, 30
482244479, 1968-07-29, 2007-01-02, 2011-04-10, 1, 7, 324991.48, 7697, 59
981272455, 1960-04-11, 2007-01-09, 0, 0, 3, 262342.45, 15691, 21
242394627, 1982-06-10, 2007-01-01, 2015-10-20, 0, 6, 416443.80, 15882, 108
167220738, 1960-09-10, 2007-01-03, 0, 0, 5, 246086.63, 4043, 46
212689559, 1968-07-15, 2007-01-05, 0, 1, 2, 106563.76, 695, 96
127279132, 1953-04-11, 2007-01-08, 0, 1, 2, 558137.17, 16162, 122
923273521, 1973-01-03, 2007-01-01, 0, 1, 9, 388151.74, 18496, 67
489176979, 1956-11-20, 2007-01-08, 2008-03-08, 1, 3, 500700.96, 2041, 73
175460321, 1953-05-22, 2007-01-03, 0, 1, 0, 375421.27, 10650, 46
749717263, 1968-10-10, 2007-01-01, 0, 1, 7, 265201.94, 5330, 103
842462424, 1962-03-06, 2007-01-07, 0, 0, 5, 644834.77, 5255, 78
584524707, 1956-03-03, 2007-01-08, 2016-08-07, 0, 1, 163120.66, 17360, 48
211410236, 1964-04-21, 2007-01-04, 0, 1, 0, 397813.04, 3698, 113
657165190, 1978-03-16, 2007-01-10, 2013-01-06, 1, 8, 128059.40, 10767, 119
335157256, 1954-08-20, 2007-01-08, 2018-06-10, 0, 3, 79244.46, 20682, 70
979720338, 1969-05-02, 2007-01-05, 2007-10-07, 1, 3, 112453.76, 1227, 141
268295766, 1973-05-14, 2007-01-06, 0, 0, 6, 228218.00, 8213, 51
109828970, 1961-06-19, 2007-01-04, 0, 0, 5, 411815.52, 7206, 102
813721616, 1978-10-22, 2007-01-05, 2007-11-28, 0, 8, 510619.70, 1470, 156
988847642, 1974-11-26, 2007-01-09, 2009-09-14, 0, 0, 303148.69, 4755, 115
550465643, 1973-03-19, 2007-01-04, 0, 1, 2, 151409.19, 4520, 82
499473573, 1976-12-09, 2007-01-09, 0, 0, 7, 305140.95, 6821, 20
299318987, 1949-02-14, 2007-01-08, 0, 1, 3, 322359.14, 9545, 52
892643553, 1972-11-21, 2007-01-04, 0, 1, 4, 248670.60, 2464, 73
617623953, 1981-04-25, 2007-01-01, 0, 1, 2, 129601.34, 5590, 22
224330578, 1983-07-25, 2007-01-06, 0, 0, 2, 80128.19, 4680, 131
352346938, 1942-06-27, 2007-01-03, 0, 0, 0, 537962.65, 8387, 11
415423380, 1963-03-28, 2007-01-02, 0, 1, 6, 97062.39, 16509, 73
201705678, 1981-04-24, 2007-01-05, 2012-05-14, 0, 0, 83063.50, 9712, 19
956939120, 1948-12-27, 2007-01-09, 0, 0, 2, 291619.92, 2305, 53
481146218, 1984-12-06, 2007-01-03, 0, 0, 8, 574756.73, 6929, 86
388630417, 1970-11-01, 2007-01-10, 2010-07-19, 1, 0, 166763.78, 6307, 91
445587112, 1962-07-01, 2007-01-06, 0, 1, 2, 339646.94, 10087, 137
643682917, 1985-11-05, 2007-01-04, 0, 1, 8, 85434.60, 8165, 84
474526163, 1984-03-02, 2007-01-01, 0, 1, 3, 192459.13, 1619, 107
857718335, 1958-12-07, 2007-01-08, 2008-09-18, 1, 6, 457318.80, 3013, 66
380507844, 1972-05-28, 2007-01-04, 2007-03-26, 0, 6, 104546.56, 341, 62
975994725, 1961-07-20, 2007-01-03, 2012-04-13, 0, 2, 434241.58, 9532, 55
950643573, 1951-02-17, 2007-01-04, 0, 0, 8, 72098.12, 2671, 40
331611649, 1951-12-15, 2007-01-03, 2012-01-22, 1, 7, 251694.02, 9057, 122
623104492, 1960-02-16, 2007-01-01, 2013-03-26, 0, 6, 187507.35, 11253, 70
436153506, 1954-08-18, 2007-01-08, 0, 0, 8, 471026.11, 1847, 98
498391811, 1973-01-28, 2007-01-07, 0, 1, 1, 220588.99, 15916, 64
224592882, 1986-08-12, 2007-01-05, 0, 0, 7, 562971.01, 12014, 61
905783752, 1980-08-23, 2007-01-01, 0, 0, 5, 197331.92, 1726, 55
773255924, 1949-09-28, 2007-01-03, 0, 1, 6, 134491.28, 7495, 102
888411690, 1971-04-11, 2007-01-03, 0, 0, 9, 176057.00, 3829, 41
825422358, 1969-08-12, 2007-01-04, 2010-11-11, 1, 2, 197175.17, 6892, 108
943540280, 1957-05-20, 2007-01-09, 0, 0, 4, 97887.85, 14895, 85
819316503, 1979-03-04, 2007-01-10, 2008-12-28, 1, 8, 335294.36, 3425, 147
479686619, 1956-03-09, 2007-01-03, 2018-09-23, 0, 9, 121675.63, 21244, 55
718923247, 1968-02-23, 2007-01-09, 2008-03-28, 1, 4, 180591.67, 2189, 20
873289545, 1968-11-20, 2007-01-10, 2007-05-19, 1, 2, 353512.16, 631, 10
638108260, 1974-03-15, 2007-01-02, 0, 1, 2, 239056.74, 1382, 115
292584749, 1984-11-07, 2007-01-03, 0, 0, 8, 161232.12, 10873, 52
754629950, 1967-08-06, 2007-01-04, 0, 0, 2, 456870.44, 6068, 71
713618982, 1980-11-27, 2007-01-03, 0, 0, 6, 283416.31, 8151, 53
931392352, 1982-10-12, 2007-01-08, 0, 0, 0, 160629.96, 13762, 134
576560986, 1958-06-07, 2007-01-03, 0, 0, 2, 415718.46, 9928, 97
574825506, 1982-12-05, 2007-01-08, 2008-01-08, 0, 3, 149909.05, 1700, 116
741352540, 1988-04-05, 2007-01-02, 0, 1, 8, 293308.27, 6490, 92
351414820, 1981-01-13, 2007-01-07, 0, 1, 7, 685003.65, 227, 101
670788247, 1951-10-22, 2007-01-03, 2011-08-21, 0, 5, 86146.29, 8365, 48
428218277, 1963-08-05, 2007-01-10, 0, 1, 8, 248420.02, 8209, 20
377967605, 1984-08-29, 2007-01-02, 2009-06-25, 0, 8, 404021.09, 4459, 43
347520582, 1981-02-28, 2007-01-06, 2016-12-02, 1, 8, 66430.06, 17925, 75
846763948, 1970-03-20, 2007-01-06, 2008-01-21, 0, 7, 254806.44, 1853, 37
988629266, 1973-12-24, 2007-01-07, 2008-01-04, 1, 2, 107020.80, 1761, 40
241877430, 1988-11-23, 2007-01-05, 0, 1, 0, 155594.66, 14462, 145
443772667, 1980-06-24, 2007-01-10, 2010-08-18, 0, 3, 506640.69, 6539, 8
640739642, 1971-06-03, 2007-01-06, 0, 0, 1, 191332.52, 723, 68
277129835, 1985-10-18, 2007-01-04, 0, 1, 2, 62658.55, 556, 21
963375377, 1945-11-26, 2007-01-05, 2016-06-07, 0, 9, 293685.18, 17013, 107
